SPECIES	Longitude	Latitude
Phapitreron_amethystinus 	121.8202	17.4130
Phapitreron_amethystinus 	125.3132	7.1248
Phapitreron_amethystinus 	121.5241	14.6014
Phapitreron_amethystinus 	124.9832	8.1449
Phapitreron_amethystinus 	125.6913	9.1068
Phapitreron_amethystinus 	121.9541	17.6600
Phapitreron_amethystinus 	120.2954	14.7566
Phapitreron_amethystinus 	121.2341	14.1518
Phapitreron_amethystinus 	126.1452	8.3052
Phapitreron_amethystinus 	121.6003	14.1586
Phapitreron_amethystinus 	124.9465	8.1265
Phapitreron_amethystinus 	125.3852	7.0251
Phapitreron_amethystinus 	126.1636	6.7359
Phapitreron_amethystinus 	121.5042	14.5723
Phapitreron_amethystinus 	121.9420	14.7150
Phapitreron_amethystinus 	121.8450	17.6015
Phapitreron_amethystinus 	121.9912	17.8499
Phapitreron_amethystinus 	120.2772	14.7657
Phapitreron_amethystinus 	124.3827	6.5780
Phapitreron_amethystinus 	126.1493	8.2575
Phapitreron_amethystinus 	121.4983	14.5651
Phapitreron_amethystinus 	120.9139	18.5325
Phapitreron_amethystinus 	123.9526	9.6902
Phapitreron_amethystinus 	125.3748	7.0062
Phapitreron_amethystinus 	125.2788	6.9863
Phapitreron_amethystinus 	124.9660	8.1367
Phapitreron_amethystinus 	124.9727	7.0613
Phapitreron_amethystinus 	123.3340	13.6631
Phapitreron_amethystinus 	125.2692	6.9574
Phapitreron_amethystinus 	121.0420	18.3269
Phapitreron_amethystinus 	123.6156	8.3069
Phapitreron_amethystinus 	125.2432	6.9953
Phapitreron_amethystinus 	121.5049	14.5746
Phapitreron_amethystinus 	124.0211	9.6530
Phapitreron_amethystinus 	124.9980	8.1747
Phapitreron_amethystinus 	123.9170	13.0235
Phapitreron_amethystinus 	123.1796	9.3598
Phapitreron_amethystinus 	126.2129	8.2802
Phapitreron_amethystinus 	122.1362	18.5555
Phapitreron_amethystinus 	121.4968	14.5668
Phapitreron_amethystinus 	121.5124	14.5731
Phapitreron_amethystinus 	120.2857	14.7846
Phapitreron_amethystinus 	121.9518	17.5538
Phapitreron_amethystinus 	125.2108	11.8594
Phapitreron_amethystinus 	126.1984	8.2634
Phapitreron_amethystinus 	124.0562	12.7687
Phapitreron_amethystinus 	124.3462	6.5381
Phapitreron_amethystinus 	126.1394	8.2983
Phapitreron_amethystinus 	123.1794	9.3533
Phapitreron_amethystinus 	121.2018	14.1348
Phapitreron_amethystinus 	125.0673	6.3311
Phapitreron_amethystinus 	121.2212	14.1375
Phapitreron_amethystinus 	125.0055	8.0582
Phapitreron_amethystinus 	121.5893	14.1534
Phapitreron_amethystinus 	125.3335	7.1038
Phapitreron_amethystinus 	121.3133	15.6758
Phapitreron_amethystinus 	123.1966	9.2239
Phapitreron_amethystinus 	126.2491	7.8419
Phapitreron_amethystinus 	126.2265	7.4458
Phapitreron_amethystinus 	121.9386	17.5532
