SPECIES	Longitude	Latitude
Psilopogon_oorti 	101.7483	3.7166
Psilopogon_oorti 	97.2527	3.9790
Psilopogon_oorti 	101.7396	3.7078
Psilopogon_oorti 	101.7377	3.7142
Psilopogon_oorti 	101.7486	3.6926
Psilopogon_oorti 	97.2556	3.9751
Psilopogon_oorti 	101.7549	3.7213
Psilopogon_oorti 	101.7399	3.7180
Psilopogon_oorti 	101.7375	3.7144
Psilopogon_oorti 	101.7294	3.7183
Psilopogon_oorti 	101.7360	3.7142
Psilopogon_oorti 	101.6400	3.5531
Psilopogon_oorti 	96.1448	4.2043
Psilopogon_oorti 	101.4560	-2.1831
Psilopogon_oorti 	101.7350	3.7135
Psilopogon_oorti 	101.8354	3.3908
Psilopogon_oorti 	101.7818	3.3998
Psilopogon_oorti 	101.4510	-2.1816
Psilopogon_oorti 	101.7360	3.7162
Psilopogon_oorti 	101.7507	3.7163
Psilopogon_oorti 	101.7906	3.4014
Psilopogon_oorti 	98.5213	3.2300
Psilopogon_oorti 	101.7371	3.7156
Psilopogon_oorti 	101.7446	3.7107
Psilopogon_oorti 	101.7268	3.7115
Psilopogon_oorti 	101.7359	3.7152
Psilopogon_oorti 	101.7414	3.7112
Psilopogon_oorti 	101.7324	3.7164
Psilopogon_oorti 	101.7365	3.7117
Psilopogon_oorti 	101.7481	3.7016
Psilopogon_oorti 	98.9843	2.7650
Psilopogon_oorti 	101.7366	3.7119
Psilopogon_oorti 	101.7360	3.7123
Psilopogon_oorti 	101.7416	3.7153
Psilopogon_oorti 	101.7717	3.3831
Psilopogon_oorti 	96.5177	4.3904
Psilopogon_oorti 	101.5398	-2.2664
Psilopogon_oorti 	101.7381	3.7117
Psilopogon_oorti 	101.8163	3.1123
Psilopogon_oorti 	97.2579	3.7870
Psilopogon_oorti 	96.8550	4.6025
Psilopogon_oorti 	101.8788	3.2201
Psilopogon_oorti 	96.4593	4.2892
Psilopogon_oorti 	99.5198	0.7107
Psilopogon_oorti 	101.4491	4.5080
Psilopogon_oorti 	101.7362	3.7100
Psilopogon_oorti 	101.7403	3.7142
Psilopogon_oorti 	101.7518	3.7171
Psilopogon_oorti 	101.7444	3.7216
Psilopogon_oorti 	101.7708	3.4002
Psilopogon_oorti 	101.7404	3.7112
Psilopogon_oorti 	101.7376	3.7167
Psilopogon_oorti 	101.7338	3.7125
Psilopogon_oorti 	101.7831	3.4411
Psilopogon_oorti 	101.7465	3.7146
Psilopogon_oorti 	101.7390	3.7168
Psilopogon_oorti 	101.7360	3.7095
Psilopogon_oorti 	99.9601	0.0895
Psilopogon_oorti 	96.4936	4.3032
Psilopogon_oorti 	100.2848	-0.2744
Psilopogon_oorti 	97.1796	4.2537
Psilopogon_oorti 	101.7405	3.7147
Psilopogon_oorti 	101.7383	3.7125
Psilopogon_oorti 	101.7830	3.4404
Psilopogon_oorti 	96.9034	4.8560
Psilopogon_oorti 	101.3807	-1.7048
Psilopogon_oorti 	101.7486	3.6943
Psilopogon_oorti 	101.3665	4.4536
Psilopogon_oorti 	101.7565	3.7202
Psilopogon_oorti 	102.1639	3.5797
Psilopogon_oorti 	101.7370	3.7119
Psilopogon_oorti 	101.3248	-2.0334
Psilopogon_oorti 	101.7373	3.7121
Psilopogon_oorti 	101.7107	3.7272
Psilopogon_oorti 	101.7384	3.7142
Psilopogon_oorti 	101.8404	3.4007
Psilopogon_oorti 	101.7410	3.7140
Psilopogon_oorti 	101.7967	3.7174
Psilopogon_oorti 	101.7528	3.7168
Psilopogon_oorti 	101.7387	3.7162
Psilopogon_oorti 	101.3938	4.5215
Psilopogon_oorti 	101.7387	3.7162
Psilopogon_oorti 	101.8430	3.4181
Psilopogon_oorti 	101.7407	3.7113
Psilopogon_oorti 	101.7373	3.7118
Psilopogon_oorti 	96.1275	4.1437
Psilopogon_oorti 	96.5093	4.3474
Psilopogon_oorti 	101.7482	3.6930
Psilopogon_oorti 	101.4644	4.6081
Psilopogon_oorti 	101.7399	3.7158
Psilopogon_oorti 	101.8420	3.4172
Psilopogon_oorti 	101.7363	3.7142
Psilopogon_oorti 	101.7350	3.7140
Psilopogon_oorti 	101.7710	3.4003
Psilopogon_oorti 	101.7391	3.7196
Psilopogon_oorti 	101.7485	3.6930
Psilopogon_oorti 	99.0644	2.5964
Psilopogon_oorti 	101.8435	3.4166
Psilopogon_oorti 	101.7487	3.6922
Psilopogon_oorti 	101.7608	3.7162
Psilopogon_oorti 	96.5149	4.3287
Psilopogon_oorti 	101.7421	3.7149
Psilopogon_oorti 	99.9234	0.1015
Psilopogon_oorti 	101.7350	3.7118
Psilopogon_oorti 	101.7352	3.7129
Psilopogon_oorti 	96.8106	4.7698
Psilopogon_oorti 	98.4989	3.2164
Psilopogon_oorti 	98.5375	3.2073
Psilopogon_oorti 	96.5095	4.3627
Psilopogon_oorti 	101.7319	3.7151
Psilopogon_oorti 	96.5074	4.3094
Psilopogon_oorti 	101.7469	3.7161
Psilopogon_oorti 	101.2770	4.5713
Psilopogon_oorti 	101.7414	3.7118
Psilopogon_oorti 	101.7414	3.7118
Psilopogon_oorti 	101.7353	3.7121
Psilopogon_oorti 	101.7336	3.7129
Psilopogon_oorti 	101.8378	3.4050
Psilopogon_oorti 	98.3750	3.2530
Psilopogon_oorti 	101.7367	3.7154
Psilopogon_oorti 	101.7395	3.7132
Psilopogon_oorti 	101.7651	3.7127
Psilopogon_oorti 	101.7384	3.7162
Psilopogon_oorti 	101.7469	3.7202
Psilopogon_oorti 	101.7339	3.7145
Psilopogon_oorti 	101.7374	3.7117
Psilopogon_oorti 	102.6300	-3.5200
Psilopogon_oorti 	101.7364	3.7119
Psilopogon_oorti 	100.4352	-0.8000
Psilopogon_oorti 	102.4022	4.3972
Psilopogon_oorti 	101.7437	3.7180
Psilopogon_oorti 	101.7756	3.4056
Psilopogon_oorti 	101.7443	3.7144
Psilopogon_oorti 	101.7604	3.7178
Psilopogon_oorti 	98.5309	3.2051
Psilopogon_oorti 	101.7498	3.6963
Psilopogon_oorti 	101.5416	5.6060
Psilopogon_oorti 	101.2791	4.5706
Psilopogon_oorti 	98.9292	2.6529
Psilopogon_oorti 	101.8428	3.4095
Psilopogon_oorti 	101.7585	3.7149
Psilopogon_oorti 	101.7372	3.7120
Psilopogon_oorti 	101.8423	3.4194
Psilopogon_oorti 	101.7372	3.7119
Psilopogon_oorti 	97.2047	4.2072
Psilopogon_oorti 	101.7443	3.7192
Psilopogon_oorti 	101.7459	3.6937
Psilopogon_oorti 	101.7410	3.7168
Psilopogon_oorti 	101.7374	3.7119
Psilopogon_oorti 	101.7258	3.7203
Psilopogon_oorti 	101.7380	3.7167
Psilopogon_oorti 	101.8427	3.4190
Psilopogon_oorti 	102.4004	4.3848
Psilopogon_oorti 	101.7846	3.3982
Psilopogon_oorti 	102.3981	4.3597
Psilopogon_oorti 	101.7375	3.7116
Psilopogon_oorti 	101.3247	-2.0347
Psilopogon_oorti 	101.7519	3.7115
Psilopogon_oorti 	101.7391	3.7168
Psilopogon_oorti 	101.7355	3.7155
Psilopogon_oorti 	98.4956	3.1501
Psilopogon_oorti 	96.8554	4.5217
Psilopogon_oorti 	101.7374	3.7118
Psilopogon_oorti 	101.7343	3.7132
Psilopogon_oorti 	101.7756	3.4016
Psilopogon_oorti 	96.5098	4.3438
Psilopogon_oorti 	101.7476	3.7152
Psilopogon_oorti 	98.5324	3.2601
Psilopogon_oorti 	101.7710	3.4003
Psilopogon_oorti 	101.7479	3.6920
Psilopogon_oorti 	101.7298	3.7188
Psilopogon_oorti 	101.7364	3.7166
Psilopogon_oorti 	99.9547	0.0934
Psilopogon_oorti 	101.5399	-2.3268
Psilopogon_oorti 	101.7413	3.7193
Psilopogon_oorti 	101.7357	3.7120
Psilopogon_oorti 	101.7491	3.7128
Psilopogon_oorti 	104.4369	-5.2703
Psilopogon_oorti 	102.1508	4.1272
Psilopogon_oorti 	97.1920	4.2404
Psilopogon_oorti 	101.8421	3.4176
Psilopogon_oorti 	101.7275	3.7118
Psilopogon_oorti 	101.1375	-1.6538
Psilopogon_oorti 	101.3838	4.4742
Psilopogon_oorti 	105.7351	-4.9113
Psilopogon_oorti 	101.7404	3.7167
Psilopogon_oorti 	99.2363	1.4939
Psilopogon_oorti 	101.2985	4.5486
Psilopogon_oorti 	96.5173	4.3360
Psilopogon_oorti 	96.8370	4.5449
Psilopogon_oorti 	101.7853	3.3960
Psilopogon_oorti 	101.7863	3.3975
Psilopogon_oorti 	101.8419	3.4172
Psilopogon_oorti 	101.7294	3.7183
Psilopogon_oorti 	101.2723	-1.7362
Psilopogon_oorti 	101.7346	3.7069
Psilopogon_oorti 	98.4830	3.2111
Psilopogon_oorti 	98.5428	3.2329
Psilopogon_oorti 	101.7846	3.7204
Psilopogon_oorti 	101.7374	3.7113
Psilopogon_oorti 	101.7535	3.7240
Psilopogon_oorti 	101.3569	-2.0494
Psilopogon_oorti 	101.7266	3.7202
Psilopogon_oorti 	95.6640	4.6239
Psilopogon_oorti 	101.7351	3.7133
Psilopogon_oorti 	101.7443	3.7192
Psilopogon_oorti 	96.7679	4.6180
Psilopogon_oorti 	101.7375	3.7086
Psilopogon_oorti 	101.7506	3.7160
Psilopogon_oorti 	101.7332	3.7153
Psilopogon_oorti 	101.3807	5.9053
Psilopogon_oorti 	101.7732	3.4014
Psilopogon_oorti 	101.3828	4.5181
Psilopogon_oorti 	101.3053	-2.0510
Psilopogon_oorti 	101.4221	4.4491
Psilopogon_oorti 	101.7442	3.7190
Psilopogon_oorti 	101.7450	3.7186
Psilopogon_oorti 	101.7874	3.3975
Psilopogon_oorti 	101.7490	3.7131
Psilopogon_oorti 	101.7855	3.3959
Psilopogon_oorti 	96.5131	4.3377
Psilopogon_oorti 	101.7308	3.7140
Psilopogon_oorti 	101.7890	3.4008
Psilopogon_oorti 	98.3920	3.2450
Psilopogon_oorti 	101.7374	3.7162
Psilopogon_oorti 	101.3892	4.4606
Psilopogon_oorti 	101.7466	3.7145
Psilopogon_oorti 	100.4980	-0.3058
Psilopogon_oorti 	104.3416	-5.4708
Psilopogon_oorti 	101.7399	3.7160
Psilopogon_oorti 	101.7369	3.7156
Psilopogon_oorti 	101.7323	3.7157
Psilopogon_oorti 	101.7335	3.7115
Psilopogon_oorti 	101.7351	3.7139
Psilopogon_oorti 	101.7754	3.3673
Psilopogon_oorti 	101.3820	4.5242
Psilopogon_oorti 	101.8424	3.4216
Psilopogon_oorti 	96.5095	4.3449
Psilopogon_oorti 	98.9939	1.6859
Psilopogon_oorti 	101.6971	3.7104
Psilopogon_oorti 	101.7393	3.7145
Psilopogon_oorti 	96.7981	4.6560
Psilopogon_oorti 	101.4195	4.6083
Psilopogon_oorti 	98.4958	3.2361
Psilopogon_oorti 	101.7392	3.7129
Psilopogon_oorti 	101.7318	3.7176
Psilopogon_oorti 	101.8823	3.2190
Psilopogon_oorti 	101.7478	3.7019
Psilopogon_oorti 	102.9231	3.4314
Psilopogon_oorti 	101.8430	3.4195
Psilopogon_oorti 	103.6408	-1.2152
Psilopogon_oorti 	101.7720	3.4007
Psilopogon_oorti 	101.7405	3.7163
Psilopogon_oorti 	101.3893	4.5006
Psilopogon_oorti 	101.7361	3.7179
Psilopogon_oorti 	101.7504	3.7159
Psilopogon_oorti 	101.7493	3.7168
Psilopogon_oorti 	101.7917	3.1497
Psilopogon_oorti 	101.7386	3.7163
Psilopogon_oorti 	101.7488	3.6969
Psilopogon_oorti 	101.2195	-2.1200
Psilopogon_oorti 	101.7513	3.6978
Psilopogon_oorti 	101.7805	3.3994
Psilopogon_oorti 	96.5102	4.4215
Psilopogon_oorti 	100.3655	-0.3132
Psilopogon_oorti 	100.6648	-0.9842
Psilopogon_oorti 	102.2111	2.5286
Psilopogon_oorti 	101.7083	3.5677
Psilopogon_oorti 	100.3516	-0.2427
Psilopogon_oorti 	101.5143	5.7857
Psilopogon_oorti 	101.7384	3.7157
Psilopogon_oorti 	101.7966	3.4120
Psilopogon_oorti 	101.7379	3.7172
Psilopogon_oorti 	100.7929	4.8612
Psilopogon_oorti 	101.3514	-2.0419
Psilopogon_oorti 	102.0694	2.8407
Psilopogon_oorti 	101.7366	3.7120
Psilopogon_oorti 	101.7425	3.7175
Psilopogon_oorti 	101.7398	3.7113
Psilopogon_oorti 	101.7374	3.7080
Psilopogon_oorti 	101.7442	3.7147
Psilopogon_oorti 	101.2598	-1.7515
Psilopogon_oorti 	101.7138	3.7209
Psilopogon_oorti 	101.7363	3.7117
Psilopogon_oorti 	101.7706	3.4002
Psilopogon_oorti 	101.7344	3.7154
Psilopogon_oorti 	101.7447	3.7066
Psilopogon_oorti 	101.6971	3.7105
Psilopogon_oorti 	101.8262	3.2123
Psilopogon_oorti 	101.7389	3.7162
Psilopogon_oorti 	101.7367	3.7069
Psilopogon_oorti 	101.7376	3.7128
Psilopogon_oorti 	101.7374	3.7129
Psilopogon_oorti 	102.4215	4.5247
Psilopogon_oorti 	101.2897	-2.0612
Psilopogon_oorti 	101.4321	4.4537
Psilopogon_oorti 	101.7301	3.7138
Psilopogon_oorti 	101.7377	3.6947
Psilopogon_oorti 	101.7352	3.7138
Psilopogon_oorti 	101.7396	3.7080
Psilopogon_oorti 	101.7351	3.7162
Psilopogon_oorti 	103.8433	-4.9393
Psilopogon_oorti 	101.7336	3.7128
Psilopogon_oorti 	101.7842	3.4030
Psilopogon_oorti 	98.5960	3.2400
Psilopogon_oorti 	101.7494	3.6995
Psilopogon_oorti 	102.3264	-3.8147
Psilopogon_oorti 	101.7388	3.7161
Psilopogon_oorti 	101.5425	5.6062
Psilopogon_oorti 	101.7387	3.7164
Psilopogon_oorti 	101.7851	3.4184
Psilopogon_oorti 	101.7249	3.7100
Psilopogon_oorti 	101.7337	3.7146
Psilopogon_oorti 	101.7411	3.7116
Psilopogon_oorti 	101.7313	3.7182
Psilopogon_oorti 	101.2597	-1.7515
Psilopogon_oorti 	98.9133	2.5573
Psilopogon_oorti 	101.7487	3.6917
Psilopogon_oorti 	101.7936	3.4274
Psilopogon_oorti 	96.5195	4.4257
Psilopogon_oorti 	101.7485	3.6926
Psilopogon_oorti 	98.9381	2.7167
Psilopogon_oorti 	96.8589	4.5094
Psilopogon_oorti 	101.8433	3.2067
Psilopogon_oorti 	101.7503	3.7160
Psilopogon_oorti 	101.5419	5.6054
Psilopogon_oorti 	99.5182	0.7097
Psilopogon_oorti 	101.7488	3.7121
Psilopogon_oorti 	101.7504	3.7159
Psilopogon_oorti 	101.7503	3.7160
Psilopogon_oorti 	101.7530	3.6985
Psilopogon_oorti 	96.5095	4.3442
Psilopogon_oorti 	101.3661	-2.0678
Psilopogon_oorti 	101.7367	3.7114
Psilopogon_oorti 	101.7542	3.7210
Psilopogon_oorti 	101.7380	3.7137
Psilopogon_oorti 	101.7346	3.7147
Psilopogon_oorti 	96.5120	4.3245
Psilopogon_oorti 	101.7367	3.7129
Psilopogon_oorti 	100.3565	-0.4770
Psilopogon_oorti 	101.7503	3.7159
Psilopogon_oorti 	101.7415	3.7195
Psilopogon_oorti 	101.7413	3.7136
Psilopogon_oorti 	101.7288	3.7122
Psilopogon_oorti 	101.7485	3.6914
Psilopogon_oorti 	101.2689	-1.7220
Psilopogon_oorti 	101.8157	3.3319
Psilopogon_oorti 	101.2673	-1.6753
Psilopogon_oorti 	101.7385	3.7145
Psilopogon_oorti 	101.7341	3.7144
Psilopogon_oorti 	101.7325	3.7179
Psilopogon_oorti 	101.7500	3.7000
Psilopogon_oorti 	101.7371	3.7132
Psilopogon_oorti 	101.8402	3.3964
Psilopogon_oorti 	101.7388	3.7169
Psilopogon_oorti 	100.4266	-0.3939
Psilopogon_oorti 	101.2601	-1.7438
Psilopogon_oorti 	102.4031	4.3879
Psilopogon_oorti 	101.7500	3.7138
Psilopogon_oorti 	101.2596	-1.7509
Psilopogon_oorti 	101.7260	3.7132
Psilopogon_oorti 	98.5289	3.2089
Psilopogon_oorti 	96.8024	4.7688
Psilopogon_oorti 	101.7372	3.7146
Psilopogon_oorti 	96.5089	4.3486
